ID,Gene Symbol,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10
200022_at,RPL18,13.2323392778802,13.2134006975937,13.4263697705795,13.4046596904323,12.4000205509477,13.6286776808583,13.0630582557496,13.2829619830166,13.861717408541,13.6883802440293
200023_s_at,EIF3F,12.9620683580317,12.814304894912,13.1731806276156,13.0740134350293,12.5498638211794,12.8353146881125,12.8036199341297,12.7149225259735,13.1924215021084,13.0600108648881
200024_at,RPS5,12.4545594263758,12.4650685345593,12.5250686333301,12.2581544357493,11.2851973464423,13.2564156803165,12.7179689085957,12.6273934252725,13.2925729430706,13.3534278514847
200025_s_at,RPL27,13.2343310666666,13.2283455322725,13.1813697766458,13.1763479680855,13.2302963560725,13.4093754958534,13.3832019844313,13.5432787819614,13.3074871805341,13.3576640501196
200026_at,RPL34,12.5297592849318,11.59217490969,11.3920573224415,11.1732404236415,11.9527256094458,12.8436050106716,11.7833654959367,12.9734328413376,11.625817080086,12.5289418714834
200027_at,NARS,10.9806884004709,11.2104763917402,11.3572234273572,11.3556523204063,11.7575209531449,11.3028227295039,11.3978665478741,11.3113593936503,10.4502425677021,10.8595900289039
200028_s_at,STARD7,13.0144718138859,12.9571643984902,13.0602666396335,12.9935659094152,13.0056342331336,12.7149157615826,13.0891174649188,13.0525753351374,12.6799271576737,12.7399164075951
200029_at,RPL19,13.8313700109497,13.8667327907426,13.9260732985085,13.8504673758319,13.2156462213398,13.9996045189365,13.80231687802,13.8479135256618,14.0869014017057,14.0032063354037
200030_s_at,SLC25A3,12.8753508881291,12.8163977327944,12.9858768985754,13.0042888816803,12.7611728725779,12.673792421592,12.7086899924727,12.7215379081494,12.8794085928744,12.81613567675
200031_s_at,RPS11 /// SNORD35B,14.1538592487955,14.213727820481,14.1705565114132,14.1746436285553,14.2644468772475,14.0639364718327,14.2186218576013,14.2106003912609,14.1372584519676,14.1093979300054
200032_s_at,RPL9,13.1912895145623,13.1973658485224,12.9595493921277,13.1836039677103,13.3433454435706,13.3086653659206,13.3330288456226,13.5691651983327,12.9957663294236,13.3010528728673
200033_at,DDX5 /// MIR3064 /// MIR5047,13.2835902382605,13.1644277106765,13.4186752314298,13.436294652254,13.4901024671455,12.9133931679073,13.3117309755574,13.2542636413736,12.9637678709515,13.0560740658303
200034_s_at,RPL6,13.2375694963106,12.9314808251529,13.1406774562135,13.0697235726901,13.1852512145869,13.088047240735,13.1014959966587,13.1540390720176,13.1851054634038,13.2602306282201
200035_at,CTDNEP1,10.8062155364293,10.7378916443762,10.6361741952011,10.7258585547259,10.3626156548975,10.6444088096344,10.3299165105431,10.3197771217603,11.1044783946976,10.9164570920567
200036_s_at,RPL10A,12.6340700419005,12.5274978378819,12.7530984347941,12.5456617947676,11.8719469808867,12.9432329465918,12.4099696565732,12.452751614995,12.9966496321844,12.8614752110449
200037_s_at,CBX3,11.0266229631098,11.2800038523592,11.1038505010068,11.2537172714427,11.6876560070753,11.01564989718,11.6157464245535,11.4435442897571,10.5150648037238,10.5276102225635
200038_s_at,C18orf32 /// RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C,13.5162009640088,12.9966469915138,12.8164192111829,12.9206961939914,13.0408998170734,13.4509796420877,13.3695580426075,13.7128262557219,13.0671494982618,13.5176053318793
200039_s_at,PSMB2,11.3481673330204,10.9218659947531,11.0549740110245,11.1069879316417,10.6692213838319,11.1426296969875,10.6646245658064,10.5963988616073,11.510080175951,11.642141009065
200040_at,KHDRBS1,11.9500274076786,11.9636470662592,12.2108981199283,12.1681268108546,12.0811275006464,11.6592180151764,12.0481353565356,12.1561678539365,11.9658196976977,11.7542046816039
200041_s_at,ATP6V1G2-DDX39B /// DDX39B /// SNORD84,13.1680535407645,13.1444672447724,13.3534257798922,13.3200427539333,12.9348622800959,12.8675162750986,12.9943308249279,13.1088234037129,13.1605755013775,13.0881368907248
200042_at,RTCB,9.849758896403,9.53232501582463,9.82629822005918,9.55210772800047,9.65969142939862,9.7322634885762,9.20954922636085,9.19176973106092,10.1115775542804,10.1011016677555
200043_at,ERH,10.5528033620775,10.3712153023253,10.0863401725633,10.492077939386,10.625315470297,10.3411878192348,10.612379483577,10.7901358395906,10.3971562023086,11.2028412613254
200044_at,GATC /// SRSF9,11.921686449982,12.1080838356849,11.8853179641246,12.070480596964,12.4412930294696,11.9692716108401,12.1449867703305,11.9365377151455,11.9072793047414,11.9790344143524
200045_at,ABCF1,9.91420744265766,9.64610403198896,9.92802869181845,9.71839213267201,9.33055918683647,10.074762400735,9.37172083754466,9.41597403126351,10.2096847134615,10.1434851155476
200046_at,DAD1,11.1022674667407,10.8510417577849,11.0763859879501,10.9764460464049,10.8622628297603,11.1590869030497,11.003009486594,10.9943423941028,11.3220257587989,11.3039043821121
200047_s_at,YY1,11.5590447648486,11.7354153771906,11.780242230436,11.9705147101602,12.4801440428042,11.5129748686648,12.1631405386251,11.9655105912647,11.0931297032799,11.1701476224261
200048_s_at,JTB,11.9802596080449,12.0021951582288,11.9032804238896,11.5803006424808,11.9779881732051,12.1565033812091,11.8868513743598,11.686494969973,12.0987934751825,12.2837159511714
200049_at,KAT7,10.0942160213767,10.2946373077319,10.103109695359,10.3650788829721,10.61947242049,10.1347618098907,10.1278809816312,10.2954585141113,10.258691396178,10.0113023294959
200050_at,ZNF146,9.82158451117998,9.98686269848734,9.98810666587875,10.1440617884001,10.7012523745861,10.00880716781,10.4563857965797,10.6360022710713,9.11566201636132,9.63318090267133
200051_at,SART1,9.59677150074654,9.70293585922586,9.75694076684784,9.51947838854603,8.92217356756288,10.6287934780051,9.36553842258209,9.23735790615653,10.4871300828838,10.4662604472713
200052_s_at,ILF2,10.3248668076327,10.2972095193143,10.1696001258047,10.3871036602538,10.3909151779886,10.0186323549563,10.2630131754802,10.0495984866675,10.7110095489682,10.7034890061446
200053_at,SPAG7,8.65559291704136,8.62823474311674,8.5434582437573,8.21974181127378,8.02001390185592,9.15825397744432,8.25536251549467,8.70899572666552,9.10223352592819,9.30929244275338
200054_at,ZPR1,8.98133617832604,9.33424915256748,9.33494272481126,9.38965022049104,9.28146803148961,8.92576754567562,8.94247487906129,9.01861200559303,9.28180309254028,9.32791323471513
200055_at,TAF10,11.7351548203447,11.8333268166735,11.5080510228539,11.4958417993186,11.0218942222836,12.2026716749984,11.4079884444396,11.3748221545369,11.5499248551739,12.1467303960878
200056_s_at,C1D,8.87606774388226,9.56722319381884,8.8494409034459,8.97141816678764,10.6370467635541,9.35430335664263,9.8256322534789,9.47766924342726,8.29087700840347,8.97944103572428
200057_s_at,NONO,12.928842755201,12.8801605931444,12.9130620912365,13.071425479179,12.9447073716288,12.8237140842069,12.9776093980068,12.9225434213799,12.8766762300403,12.8896731188696
200058_s_at,LOC101929240 /// SNRNP200,11.03662892779,10.802840930566,11.0931569652845,11.0397304357387,10.5388875640058,11.2476568396789,10.6980460139394,10.6004917327323,10.8243338965209,10.6400580757092
200059_s_at,RHOA,12.9502138499443,13.0453364193177,13.0823201051082,13.2121009063248,13.3024972428184,12.8639189165647,13.0142771052722,12.9794947966668,13.050695376852,12.8058240850296
200060_s_at,RNPS1,11.4867395707513,11.278187163131,11.2370028228092,11.2238877544309,10.8742394661276,11.488886658949,11.1713322913284,11.0452530984053,11.3231099706034,11.4211538744987
200061_s_at,RPS24,12.5880909289452,11.7384920176603,11.6684963468382,11.3653303897772,11.9966925207427,12.726689906702,11.6389154535613,12.6137379380748,11.4070795034131,12.5749299667082
200062_s_at,RPL30,13.9810326372,13.9306227287726,13.7907496106168,13.8694340646084,13.8643513430734,14.0588802994089,14.0545862759103,14.0265769108243,13.9770726698675,14.0485291166722
200063_s_at,NPM1,12.6839498618072,12.6614286286581,12.773845349817,12.3816459381803,12.6725640377408,12.7357773574156,12.7717616365724,12.7478258167904,12.4911829361139,12.6326703364674
200064_at,HSP90AB1,11.9125330330591,11.6366261993089,12.1350288641612,11.8449250621883,11.2500818058526,11.6801403188748,11.4258617202864,11.5306321803075,12.3651230241632,12.1458726500136
200065_s_at,ARF1 /// MIR3620,12.5599490635559,12.3895800592371,12.4672914106377,12.523690351505,12.0267573099284,12.45515115381,11.9361860152349,12.5524626986551,12.8050193056033,12.4737419204277
200066_at,IK,11.6798160282157,11.8253587450666,11.6977748917992,11.6226048681543,11.3547728285755,11.6391878069489,11.4373323767629,11.6456267628118,11.9267042405066,11.7587100365721
200067_x_at,SNX3,11.5985397012594,12.1714972858842,11.780617510464,11.8754062705291,12.1856115982949,11.8602858887576,12.1380451845595,11.9811983196538,11.682648964168,11.8587284520959
200068_s_at,CANX,12.5124518232946,12.5435643169752,12.5780957535554,12.5514724583874,12.8887359771477,12.2736981065149,12.8419085234832,12.8022531719602,12.2021530529357,12.4258756215055
200069_at,SART3,9.66058029715551,9.48758036056708,10.0049170166552,9.31906858051979,9.8973837082755,9.83056905195475,10.0760645800803,9.70597685602156,9.10856842620239,9.10841310120264
200070_at,CNPPD1,11.3503435607786,11.6072943199998,11.0239186291616,11.4234990762674,11.3798604589093,11.8934014484983,10.6756429436057,11.5412857514293,11.8583685730775,12.1356443479219
200071_at,SMNDC1,11.3883912138199,11.3995128468409,11.4298632651466,11.6012884117074,11.8874663251305,11.1609116177904,11.7480433436452,11.5457415745765,10.873352713135,11.0833120964823
200072_s_at,HNRNPM,11.7888283243886,11.3175753810636,11.6694180475465,11.3760715233557,11.3520636123892,10.9175177236253,11.5138263982443,10.7900149605048,11.6280429667143,11.898998336409
200073_s_at,HNRNPD,11.913361617722,11.9718799591171,11.9602043873717,12.2059078464572,12.4276856561463,11.7504549749907,12.131517503146,12.0788762312161,11.7929932901189,11.9009740297781
200074_s_at,RPL14,13.3211051430598,13.2693301356628,13.3453536781753,13.3413047544743,12.8527906700735,13.2662343116133,13.2306076116683,13.2054814314778,13.384777817594,13.3370165983415
200075_s_at,GUK1,12.0029760391596,12.2959504213786,11.57509698276,11.6930705222895,11.2606341752983,13.0901137881993,11.2264930601621,11.9363373276662,12.912626859626,13.3018150854152
200076_s_at,KXD1,9.95520456893602,9.75895682877136,9.75694470197481,9.72266036271358,9.26259192802709,9.99573031506418,9.25395173021373,9.53582263200295,10.2740377924118,9.87841716195222
200077_s_at,OAZ1,13.5973187162383,13.7506919354829,13.571971502178,13.4886993522992,13.3979706283617,13.891103504784,13.5245799558537,13.5915731718674,13.6503843178237,13.887560819872
200078_s_at,ATP6V0B,12.3476230393418,12.2320189467569,11.9828273768339,12.0377696068422,11.9747988326864,11.608425728842,12.0786967907027,11.9459445510146,12.1777544589464,11.9680855122331
200079_s_at,KARS,11.3590555702156,11.0352317763528,11.2117591809286,11.1300507430901,10.9278109092245,11.3059403409859,10.9572125904086,10.6963283392735,11.5834978022336,11.8199688523339
200080_s_at,H3F3A /// H3F3AP4 /// H3F3B,13.6724132303509,13.6407926408847,13.6247139433747,13.7565335147997,13.9614541235532,13.6417130754607,13.8131298643324,13.7287882183166,13.5984115828324,13.5546661737277
200081_s_at,RPS6,13.2855185201812,13.087411255235,13.2240237989925,13.1978059977909,12.9861687780414,13.3245055911808,13.2616013237009,13.3635048575622,13.425523558876,13.2656375326094
200082_s_at,RPS7,11.2394422749339,10.7110147592653,10.4882063595051,10.3377274728157,10.8411268893827,11.5107725409571,10.9963043896357,11.7154199947882,10.8338528020303,11.4283983523163
200083_at,USP22,10.6970617078998,10.6423060282208,10.8686620148301,11.0779480201377,10.6341669502334,10.6118303493027,10.4368042635755,10.6374382652417,10.9321721784415,10.6742283332945
200084_at,C11orf58,9.91489736748672,10.3269503384376,10.2065648682909,10.3993082555697,10.8327177750472,10.1207246287568,10.5910151350269,10.9431603136359,9.60636715991669,9.85296554189845
200085_s_at,TCEB2,10.8086331148037,10.7879584440485,10.6358042277848,10.0660065237822,10.0357765010984,11.9485575368991,10.2768337039018,10.4889852245266,11.7180700327327,11.9873548445471
200086_s_at,COX4I1,11.920738502189,11.8901489760003,11.7346997980446,11.7647243673637,11.4985212836416,12.4382927062195,11.6855318854535,11.7104841113836,11.9927022615165,12.2298508097144
200087_s_at,TMED2,12.4964790692039,12.6303423629638,12.401452905576,12.7217906186273,12.9007696141032,12.1048889970993,12.8558105013758,12.6434937114752,12.2762400729353,12.2475939974477
200088_x_at,NBEAL1 /// RPL12,13.1212811667446,13.2301380082014,13.3913915068615,13.0299905484901,12.7785471905274,13.6778402818697,13.3375567676061,13.3046989328053,13.5331088147131,13.5716992205915
200089_s_at,RPL4 /// SNORD16 /// SNORD18A /// SNORD18B /// SNORD18C,13.7702899430023,13.8529227877479,13.7722023737063,13.8389069753252,13.8586256661985,13.8921348214436,13.839885498935,13.8154791077885,13.8311763662723,13.8652892680551
200090_at,FNTA,12.0913893746897,12.0463115862372,12.2383531658501,12.1864420962871,12.1910382343895,12.1899356668648,12.1696532304142,12.0980320162183,11.5970502957503,11.6564786747941
200091_s_at,RPS25,13.1918943307586,13.1706174769237,12.9664785356197,13.1393758148909,13.4514501156328,13.395097609249,13.1710529925822,13.2498708494909,13.1773901986761,13.2939340434114
200092_s_at,RPL37,13.8869534374052,13.8591957162968,13.7768779469999,13.7376944060854,13.8848053912561,14.0090236739439,13.8185007501439,13.835259225615,13.8422670815127,13.9353898061889
200093_s_at,HINT1,11.6341189668866,11.4102299210659,11.2635824128471,11.2725754739128,11.4405278745873,11.7613027254186,11.576253828104,11.9588427402885,11.1421011651527,11.7306351415567
200094_s_at,EEF2,13.4075005666325,13.2354375851472,13.309675023693,13.2821223941298,13.3856980088746,13.6355017137504,13.1473765181632,12.9144637777319,13.6540934053887,13.5614915328051
200095_x_at,RPS10,13.9152498878588,13.9207754564545,13.7448590155606,13.7475067168696,13.5562377527485,13.9772116770183,13.9498553221103,14.0388477860704,13.8494812859609,13.9724048380684
200096_s_at,ATP6V0E1,12.6615541744172,12.8501108394844,12.4740240329592,12.7920474563644,12.8890744073159,12.6916693690142,12.7819067385966,12.8106271319469,12.820877957207,12.7882899593687
200097_s_at,HNRNPK,12.6851407315995,12.7225799088664,12.7817507841015,13.0543177504124,13.0879473738289,12.1889549452839,13.0405262380516,12.8497702853654,12.4524691432167,12.3500419213995
200098_s_at,ANAPC5,11.9026691306982,11.8081419340913,12.0307354578861,11.9408126418276,11.4332464945558,11.7020116550813,11.7020992886116,11.3619436625658,11.954932457263,11.8724284577176
200099_s_at,RPS3A /// SNORD73A,13.4570091845053,12.8681444244798,12.8010247690043,12.8620979260211,13.3679122545093,13.3470635847207,13.3747148382436,13.6506690862256,13.0849677184387,13.4371535844133
200593_s_at,HNRNPU,12.3258839371823,12.3878294691559,12.2247421428254,12.1586483375741,11.7094562230769,12.1079499642188,12.1136188088452,12.1190428303162,12.5206040654855,12.3067664474201
200594_x_at,HNRNPU,12.6079789401276,12.7227998263407,12.6343497960685,12.8560946664618,12.9591249068888,12.5477603346576,12.8426847351582,12.8026326945555,12.4314311581509,12.3363795733043
200595_s_at,EIF3A,12.2701566636484,12.2956959255181,12.4085563487713,12.5041715426204,12.8542482758478,11.9618228020763,12.5455707711665,12.4673637165625,11.858618754132,11.8734356641748
200596_s_at,EIF3A,10.2363677888971,9.94455047555945,9.65005258133963,9.65220999524413,9.8967613198093,9.97050236950511,10.0956750121524,9.73082955460054,10.3322205068816,10.5112846425011
200597_at,EIF3A,10.004988334341,9.88435222490302,10.0488404906582,10.1557184514339,10.2208596725114,9.29307149993914,10.1764276631072,10.367996136856,9.12926319646662,9.3784382397548
200598_s_at,HSP90B1 /// MIR3652,10.9653869973538,10.6436554998111,10.7434252420615,10.4292400483219,10.5385230282617,10.8191394714395,10.8766618360302,10.7661585020401,11.0934890527116,11.2157869728571
200599_s_at,HSP90B1 /// MIR3652,11.3985533852305,11.2738547345741,11.2064975492997,11.1939520670518,11.4496500044262,11.0814613748807,11.5527472330164,11.3727182447134,11.0963399085501,11.2667028014496
200600_at,MSN,12.7789657475947,12.7412892931298,12.8283386316662,13.0776930031221,13.2723529831682,12.7116998000199,12.8176830755881,12.9753227274354,12.8453098440824,12.6947636053362
200601_at,ACTN4,10.0586066528846,9.88352882063891,9.87093096896457,9.88967558007314,9.70539718797974,10.483217798159,9.53875351459955,9.31401809838265,10.2403191053754,10.0961945461185
200602_at,APP,10.5159082577854,10.648931430057,10.7042629709072,11.2510559555373,11.6281478547232,10.8229621796848,11.2370422996985,10.8456589936624,10.4370207592464,10.4911055410426
200603_at,PRKAR1A,11.4185437542933,11.5186688413096,11.5293855352686,11.7757707644859,12.7153475969562,11.4851806705686,12.0279827791766,12.0499154849374,11.0216677277537,10.9048053975275
200604_s_at,PRKAR1A,10.64116482955,10.6479400837779,9.98063298372729,10.3358186688625,10.1677691436056,9.45950066857384,10.5180047307981,11.0203828658372,10.593525770936,10.208430591936
200605_s_at,PRKAR1A,11.192637490613,11.3615462093443,11.2767110439103,11.8265311601882,12.1715620698855,10.3241616457493,12.0243296584415,12.0563214793695,10.54725445181,10.2075402935218
200606_at,DSP,3.73933913636589,5.0940015715541,5.45608933632924,3.61478062674175,4.70671205861102,5.23511982242888,6.63137731959318,5.44596515980902,7.02035305606491,5.10590357552653
200607_s_at,RAD21,9.74401610808916,10.5241129928557,9.17833011102541,9.53103689562209,9.95668079476448,9.67160069621932,10.6460703110476,10.3380129406172,10.5694923682703,10.6548907248205
200608_s_at,RAD21,10.7727147123523,11.040693089646,11.1838619247647,11.389083981986,11.7203808028147,10.6622245961966,11.5627654724712,11.3736865065795,10.5865056828134,10.4567455162693
200609_s_at,WDR1,11.7846347878597,11.7739552063114,11.6974806495626,11.7089171795896,11.8243507605604,11.6426868871155,11.6834298899038,11.4920063386158,11.7118895501134,11.7076051340314
200610_s_at,NCL,10.6127000351411,10.8907623816634,10.7247914493368,10.8892725849392,10.5125643809787,11.1210895509799,10.8297768680196,10.6359065479674,11.350489431496,11.2838805068817
200611_s_at,WDR1,11.0585603883171,11.0469754722748,11.1511749009714,10.7538822810134,10.3152110073742,11.4564840411433,10.6425363606937,10.5946248987435,11.3508747398094,11.4010132888505
200612_s_at,AP2B1,10.2407145625317,10.1289092220573,10.5342241869814,10.1988061568827,10.165253512364,10.1670690113281,10.2977126946008,9.82347487094883,10.7584848264287,10.6779639008926
200613_at,AP2M1,10.7315994145953,10.5796332141678,10.855217936947,10.7325912640003,10.1127705386078,11.3536513779901,10.2804004129989,9.83138414019049,11.696393206254,11.6102121235953
200614_at,CLTC,12.306973964524,12.4724584620936,12.4509415506596,12.5201591382128,12.8361174713023,12.2958073628508,12.6142939457894,12.5230011516807,12.1949163974534,12.2234673832825
200615_s_at,AP2B1,9.00411221289101,9.02405220037181,8.98802462000195,8.57003692356604,9.09293876733054,8.79608039871726,8.96366878991254,8.7707852022281,9.50788539033292,9.51060890459569
200616_s_at,MLEC,9.78444443401468,9.78467331596523,9.80840740558625,9.27986582537642,8.89364484556319,9.80624244342331,9.34139586912348,9.17973993797614,10.2126919098757,10.2449730021005
200617_at,MLEC,10.156961212308,9.62325779987114,10.4007694233807,10.0689081723293,9.91482544358048,9.91967494739436,9.60307584071602,9.85029950393123,10.4043161177423,10.3770816074807
200618_at,LASP1,11.9355125813927,12.0405305566735,11.8903532059843,12.0684478391901,12.0069534375513,11.9344776173855,11.7498708606569,11.9242022456827,12.0817917673336,11.7634971580255
200619_at,SF3B2,11.8565485828818,11.4570793808461,11.6839200892092,11.6117827468801,11.0766771619148,11.6617881963474,11.0517972238945,11.2966988098075,11.9492339352219,11.4415554467963
200620_at,TMEM59,12.3572526440307,12.4033073022926,12.0951461211412,12.4684831669103,12.8854501977318,12.4683128439199,12.5470230956277,12.7039585025963,12.214595947882,12.3427542728418
200621_at,CSRP1,10.0451577794502,9.90002910162926,10.1511704112572,9.74194425782048,9.83452573803386,10.2174216153362,9.41627135523154,9.26763051794195,10.1106110032151,10.3227420491523
